Gene	HCC1143	COLO829	HCC1937	HCC1395	NCI-H1770
CD19	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD1A	1.0	1.0	1.0	0.0	1.0
CD1B	1.0	1.0	1.0	0.0	1.0
CD1C	1.0	1.0	1.0	0.0	1.0
CD1D	1.0	1.0	1.0	0.0	1.0
CD1E	1.0	1.0	1.0	0.0	1.0
CD2	0.0	-1.0	unstable_segmentation	-1.0	unstable_segmentation
CD200	1.0	1.0	0.0	-1.0	-1.0
CD200R1	1.0	1.0	0.0	-1.0	-1.0
CD200R1L	1.0	1.0	0.0	-1.0	-1.0
CD207	-1.0	0.0	0.0	-1.0	0.0
CD209	0.0	0.0	1.0	-1.0	0.0
CD22	1.0	0.0	1.0	0.0	0.0
CD226	1.0	0.0	-1.0	-1.0	0.0
CD24	1.0	0.0	0.0	0.0	-1.0
CD244	1.0	1.0	1.0	0.0	1.0
CD247	1.0	1.0	1.0	0.0	1.0
CD27	0.0	0.0	1.0	1.0	0.0
CD274	-1.0	-1.0	0.0	1.0	0.0
CD276	1.0	-1.0	-1.0	0.0	0.0
CD28	-1.0	0.0	0.0	-1.0	-1.0
CD2AP	1.0	1.0	1.0	1.0	-1.0
CD2BP2	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300A	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300C	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300E	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300LB	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300LD	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300LF	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD300LG	1.0	0.0	unstable_segmentation	-1.0	0.0
CD302	-1.0	0.0	0.0	-1.0	-1.0
CD320	0.0	0.0	1.0	-1.0	0.0
CD33	1.0	0.0	2.0	1.0	0.0
CD34	1.0	1.0	unstable_segmentation	0.0	1.0
CD36	-1.0	1.0	-1.0	1.0	1.0
CD37	1.0	0.0	1.0	unstable_segmentation	0.0
CD3D	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
CD3E	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
CD3EAP	1.0	0.0	1.0	-1.0	0.0
CD3G	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
CD4	0.0	0.0	1.0	1.0	0.0
CD40	1.0	1.0	1.0	0.0	0.0
CD44	0.0	0.0	0.0	-1.0	0.0
CD46	1.0	1.0	unstable_segmentation	0.0	1.0
CD47	1.0	1.0	0.0	-1.0	-1.0
CD48	1.0	1.0	1.0	0.0	1.0
CD52	0.0	0.0	-1.0	unstable_segmentation	1.0
CD53	0.0	-1.0	1.0	-1.0	1.0
CD55	1.0	1.0	unstable_segmentation	0.0	1.0
CD58	0.0	-1.0	unstable_segmentation	-1.0	unstable_segmentation
CD59	0.0	0.0	-1.0	-1.0	0.0
CD5L	1.0	1.0	1.0	0.0	1.0
CD63	0.0	0.0	-1.0	-1.0	-1.0
CD68	1.0	0.0	0.0	1.0	-1.0
CD69	0.0	0.0	1.0	unstable_segmentation	0.0
CD7	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CD70	0.0	0.0	1.0	-1.0	0.0
CD72	0.0	1.0	0.0	unstable_segmentation	0.0
CD74	1.0	-1.0	1.0	0.0	-1.0
CD79A	1.0	0.0	1.0	-1.0	0.0
CD79B	0.0	0.0	0.0	-1.0	0.0
CD80	1.0	1.0	unstable_segmentation	-1.0	-1.0
CD81	0.0	0.0	-1.0	-1.0	0.0
CD82	0.0	unstable_segmentation	0.0	-1.0	0.0
CD83	1.0	1.0	1.0	unstable_segmentation	-1.0
CD84	1.0	1.0	1.0	0.0	1.0
CD86	1.0	1.0	unstable_segmentation	-1.0	-1.0
CD9	0.0	0.0	1.0	1.0	0.0
CD93	2.0	1.0	0.0	-1.0	0.0
CD96	1.0	1.0	0.0	-1.0	-1.0
CD99L2	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	-1.0
CDA	1.0	0.0	-1.0	unstable_segmentation	1.0
CDADC1	-1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CDAN1	1.0	-1.0	-1.0	-1.0	1.0
CDC123	2.0	0.0	-1.0	-1.0	-1.0
CDC14A	0.0	-1.0	1.0	unstable_segmentation	1.0
CDC14B	0.0	1.0	1.0	1.0	0.0
CDC20	0.0	0.0	-1.0	0.0	1.0
CDC20B	1.0	-1.0	-1.0	unstable_segmentation	-1.0
CDC23	1.0	-1.0	1.0	unstable_segmentation	-1.0
CDC25A	-1.0	1.0	0.0	0.0	-1.0
CDC25B	1.0	1.0	1.0	-1.0	0.0
CDC25C	1.0	-1.0	1.0	unstable_segmentation	-1.0
CDC26	0.0	1.0	1.0	0.0	0.0
CDC37	0.0	0.0	1.0	-1.0	0.0
CDC37L1	-1.0	-1.0	0.0	1.0	0.0
CDC40	1.0	0.0	0.0	0.0	-1.0
CDC42	1.0	0.0	-1.0	unstable_segmentation	1.0
CDC42BPA	1.0	1.0	1.0	0.0	1.0
CDC42EP1	2.0	1.0	unstable_segmentation	1.0	-1.0
CDC42EP4	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CDC42EP5	1.0	0.0	2.0	1.0	0.0
CDC42SE1	1.0	1.0	unstable_segmentation	0.0	1.0
CDC42SE2	1.0	-1.0	1.0	-1.0	-1.0
CDC45	2.0	unstable_segmentation	0.0	-1.0	-1.0
CDC5L	1.0	unstable_segmentation	1.0	unstable_segmentation	-1.0
CDC7	0.0	-1.0	1.0	unstable_segmentation	1.0
CDC73	1.0	1.0	0.0	unstable_segmentation	1.0
CDCA3	0.0	0.0	1.0	1.0	0.0
CDCA4	2.0	0.0	unstable_segmentation	-1.0	unstable_segmentation
CDCA7	-1.0	0.0	0.0	0.0	0.0
CDCA7L	0.0	1.0	1.0	unstable_segmentation	1.0
CDCA8	0.0	0.0	-1.0	unstable_segmentation	1.0
CDCP1	-1.0	1.0	0.0	0.0	-1.0
CDCP2	0.0	0.0	-1.0	-1.0	1.0
CDH1	0.0	-1.0	1.0	2.0	0.0
CDH10	2.0	-1.0	2.0	1.0	-1.0
CDH11	0.0	-1.0	1.0	2.0	0.0
CDH12	2.0	-1.0	2.0	1.0	-1.0
CDH13	0.0	-1.0	1.0	unstable_segmentation	0.0
CDH15	0.0	-1.0	1.0	unstable_segmentation	unstable_segmentation
CDH16	0.0	-1.0	1.0	2.0	0.0
CDH18	2.0	-1.0	2.0	1.0	-1.0
CDH19	1.0	0.0	-1.0	-1.0	0.0
CDH2	0.0	0.0	0.0	1.0	0.0
CDH22	1.0	1.0	1.0	0.0	0.0
CDH23	0.0	unstable_segmentation	-1.0	-1.0	-1.0
CDH24	1.0	0.0	1.0	1.0	0.0
CDH3	0.0	-1.0	1.0	2.0	0.0
CDH5	0.0	-1.0	1.0	2.0	0.0
CDH6	2.0	-1.0	unstable_segmentation	1.0	-1.0
CDH7	1.0	0.0	-1.0	-1.0	0.0
CDH8	0.0	-1.0	1.0	2.0	0.0
CDH9	2.0	-1.0	unstable_segmentation	1.0	-1.0
CDHR1	0.0	-1.0	-1.0	-1.0	-1.0
CDHR2	1.0	-1.0	1.0	0.0	-1.0
CDHR4	-1.0	1.0	0.0	0.0	-1.0
CDIP1	1.0	0.0	0.0	0.0	unstable_segmentation
CDIPT	1.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CDK1	1.0	-1.0	-1.0	-1.0	-1.0
CDK10	0.0	-1.0	1.0	unstable_segmentation	unstable_segmentation
CDK11A	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
CDK11B	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
CDK12	-2.0	0.0	1.0	-1.0	0.0
CDK13	0.0	1.0	unstable_segmentation	0.0	1.0
CDK14	-1.0	1.0	-1.0	1.0	1.0
CDK15	-1.0	0.0	0.0	-1.0	-1.0
CDK17	0.0	0.0	-1.0	-1.0	-1.0
CDK18	1.0	1.0	unstable_segmentation	0.0	1.0
CDK19	1.0	0.0	0.0	0.0	-1.0
CDK2	0.0	0.0	-1.0	-1.0	-1.0
CDK20	0.0	1.0	1.0	1.0	0.0
CDK2AP1	0.0	0.0	-1.0	-1.0	-1.0
CDK3	2.0	0.0	unstable_segmentation	1.0	0.0
CDK4	2.0	0.0	-1.0	-1.0	-1.0
CDK5	-1.0	-1.0	unstable_segmentation	unstable_segmentation	1.0
CDK5R2	-1.0	0.0	-1.0	-1.0	-1.0
CDK5RAP1	2.0	1.0	1.0	-1.0	0.0
CDK5RAP2	0.0	1.0	1.0	0.0	0.0
CDK5RAP3	2.0	0.0	0.0	-1.0	0.0
CDK7	1.0	unstable_segmentation	-1.0	unstable_segmentation	-1.0
CDK9	0.0	1.0	1.0	0.0	0.0
CDKAL1	1.0	1.0	1.0	unstable_segmentation	-1.0
CDKL1	1.0	0.0	0.0	unstable_segmentation	-1.0
CDKL2	-1.0	1.0	-1.0	unstable_segmentation	-1.0
CDKL3	1.0	-1.0	1.0	unstable_segmentation	-1.0
CDKL4	0.0	0.0	0.0	unstable_segmentation	0.0
CDKL5	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
CDKN1A	0.0	0.0	0.0	1.0	-1.0
CDKN1B	0.0	0.0	1.0	1.0	0.0
CDKN1C	0.0	0.0	-1.0	-1.0	0.0
CDKN2AIP	-1.0	1.0	0.0	unstable_segmentation	-1.0
CDKN2AIPNL	1.0	-1.0	1.0	unstable_segmentation	-1.0
CDKN2C	1.0	0.0	-1.0	unstable_segmentation	1.0
CDKN2D	0.0	0.0	1.0	-1.0	0.0
CDKN3	1.0	0.0	0.0	unstable_segmentation	-1.0
CDNF	2.0	0.0	-1.0	-1.0	-1.0
CDO1	1.0	-1.0	-1.0	-1.0	-1.0
CDON	-1.0	0.0	1.0	-1.0	unstable_segmentation
CDPF1	2.0	1.0	unstable_segmentation	1.0	-1.0
CDR1	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
CDR2	1.0	0.0	0.0	2.0	0.0
CDR2L	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CDRT1	1.0	0.0	unstable_segmentation	unstable_segmentation	-1.0
CDRT15	1.0	0.0	unstable_segmentation	unstable_segmentation	-1.0
CDRT15L2	1.0	0.0	0.0	unstable_segmentation	-1.0
CDRT4	1.0	0.0	unstable_segmentation	unstable_segmentation	-1.0
CDS1	-1.0	1.0	0.0	0.0	-1.0
CDS2	1.0	1.0	1.0	-1.0	0.0
CDSN	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	-1.0
CDT1	0.0	-1.0	1.0	unstable_segmentation	unstable_segmentation
CDV3	1.0	1.0	unstable_segmentation	1.0	-1.0
CDX1	1.0	-1.0	1.0	0.0	unstable_segmentation
CDYL	0.0	1.0	unstable_segmentation	2.0	-1.0
CDYL2	0.0	-1.0	1.0	unstable_segmentation	0.0
CEACAM1	1.0	0.0	1.0	-1.0	0.0
CEACAM16	1.0	0.0	1.0	-1.0	0.0
CEACAM18	1.0	0.0	2.0	1.0	0.0
CEACAM19	1.0	0.0	1.0	-1.0	0.0
CEACAM20	1.0	0.0	1.0	-1.0	0.0
CEACAM21	1.0	0.0	1.0	-1.0	0.0
CEACAM3	1.0	0.0	1.0	-1.0	0.0
CEACAM4	1.0	0.0	1.0	-1.0	0.0
CEACAM5	1.0	0.0	1.0	-1.0	0.0
CEACAM6	1.0	0.0	1.0	-1.0	0.0
CEACAM7	1.0	0.0	1.0	-1.0	0.0
CEACAM8	1.0	0.0	1.0	-1.0	0.0
CEBPA	1.0	0.0	1.0	0.0	0.0
CEBPB	1.0	1.0	1.0	0.0	0.0
CEBPE	1.0	0.0	1.0	1.0	0.0
CEBPG	1.0	0.0	1.0	0.0	0.0
CEBPZ	-1.0	0.0	0.0	unstable_segmentation	0.0
CEBPZOS	-1.0	0.0	0.0	unstable_segmentation	0.0
CECR2	2.0	1.0	0.0	-1.0	-1.0
CEL	0.0	1.0	1.0	1.0	0.0
CELA1	0.0	0.0	-1.0	-1.0	-1.0
CELA2A	0.0	0.0	unstable_segmentation	unstable_segmentation	1.0
CELA2B	0.0	0.0	unstable_segmentation	unstable_segmentation	1.0
CELA3A	1.0	0.0	-1.0	unstable_segmentation	1.0
CELA3B	1.0	0.0	-1.0	unstable_segmentation	1.0
CELF1	1.0	unstable_segmentation	0.0	-1.0	0.0
CELF2	2.0	0.0	-1.0	unstable_segmentation	-1.0
CELF3	1.0	1.0	-1.0	0.0	1.0
CELF6	2.0	-1.0	-1.0	0.0	0.0
CELSR1	2.0	1.0	unstable_segmentation	1.0	-1.0
CELSR2	0.0	-1.0	1.0	-1.0	1.0
CELSR3	-1.0	1.0	0.0	0.0	-1.0
CEMIP	1.0	-1.0	-1.0	unstable_segmentation	0.0
CENPA	-1.0	0.0	0.0	-1.0	0.0
CENPB	1.0	1.0	1.0	-1.0	0.0
CENPBD1	0.0	-1.0	1.0	unstable_segmentation	unstable_segmentation
CENPC	-1.0	1.0	-1.0	0.0	-1.0
CENPE	-1.0	1.0	0.0	unstable_segmentation	-1.0
CENPF	2.0	1.0	unstable_segmentation	0.0	1.0
CENPH	1.0	unstable_segmentation	-1.0	unstable_segmentation	-1.0
CENPK	1.0	-1.0	-1.0	unstable_segmentation	-1.0
CENPL	1.0	1.0	1.0	1.0	1.0
CENPM	2.0	1.0	unstable_segmentation	1.0	-1.0
CENPN	0.0	-1.0	1.0	unstable_segmentation	0.0
CENPO	-1.0	0.0	0.0	-1.0	0.0
CENPP	0.0	1.0	1.0	1.0	0.0
CENPQ	1.0	1.0	0.0	1.0	-1.0
CENPT	0.0	-1.0	1.0	2.0	0.0
CENPU	-1.0	1.0	0.0	unstable_segmentation	-1.0
CENPV	1.0	0.0	unstable_segmentation	unstable_segmentation	-1.0
CENPW	1.0	0.0	0.0	0.0	-1.0
CEP104	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
CEP112	0.0	0.0	0.0	unstable_segmentation	0.0
CEP120	1.0	-1.0	-1.0	-1.0	-1.0
CEP126	-1.0	0.0	0.0	unstable_segmentation	0.0
CEP128	1.0	0.0	0.0	unstable_segmentation	-1.0
CEP131	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CEP152	1.0	-1.0	-1.0	-1.0	0.0
CEP162	1.0	0.0	0.0	-1.0	-1.0
CEP164	-1.0	0.0	1.0	unstable_segmentation	unstable_segmentation
CEP170	2.0	1.0	unstable_segmentation	0.0	1.0
CEP170B	2.0	0.0	unstable_segmentation	-1.0	unstable_segmentation
CEP19	2.0	1.0	2.0	unstable_segmentation	-1.0
CEP192	1.0	0.0	0.0	unstable_segmentation	0.0
CEP250	2.0	1.0	1.0	0.0	0.0
CEP290	0.0	0.0	-1.0	-1.0	-1.0
CEP295	-1.0	0.0	0.0	unstable_segmentation	0.0
CEP295NL	2.0	0.0	unstable_segmentation	1.0	0.0
CEP350	1.0	1.0	0.0	1.0	1.0
CEP41	-1.0	2.0	-1.0	1.0	1.0
CEP44	-1.0	1.0	0.0	unstable_segmentation	-1.0
CEP55	0.0	-1.0	-1.0	-1.0	-1.0
CEP57	-1.0	0.0	0.0	unstable_segmentation	0.0
CEP57L1	1.0	0.0	0.0	0.0	-1.0
CEP68	-1.0	0.0	0.0	-1.0	0.0
CEP70	1.0	1.0	unstable_segmentation	1.0	-1.0
CEP76	1.0	0.0	0.0	unstable_segmentation	0.0
CEP78	0.0	1.0	1.0	0.0	0.0
CEP83	0.0	0.0	-1.0	-1.0	-1.0
CEP85	0.0	0.0	-1.0	unstable_segmentation	1.0
CEP85L	1.0	0.0	0.0	unstable_segmentation	-1.0
CEP89	1.0	0.0	1.0	0.0	0.0
CEP95	0.0	0.0	0.0	-1.0	0.0
CEP97	1.0	1.0	0.0	-1.0	-1.0
CEPT1	0.0	-1.0	1.0	-1.0	1.0
CERCAM	0.0	1.0	1.0	0.0	0.0
CERK	2.0	1.0	unstable_segmentation	1.0	-1.0
CERKL	-1.0	0.0	0.0	unstable_segmentation	0.0
CERS1	1.0	0.0	1.0	0.0	0.0
CERS2	1.0	1.0	-1.0	0.0	1.0
CERS3	1.0	1.0	unstable_segmentation	1.0	0.0
CERS4	0.0	0.0	1.0	-1.0	0.0
CERS5	0.0	0.0	-1.0	-1.0	unstable_segmentation
CERS6	-1.0	0.0	0.0	0.0	0.0
CES1	0.0	-1.0	2.0	2.0	unstable_segmentation
CES2	0.0	-1.0	1.0	2.0	0.0
CES3	0.0	-1.0	1.0	2.0	0.0
CES4A	0.0	-1.0	1.0	2.0	0.0
CES5A	0.0	-1.0	2.0	2.0	unstable_segmentation
CETN1	2.0	unstable_segmentation	0.0	unstable_segmentation	0.0
CETN2	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	-1.0
CETN3	1.0	-1.0	-1.0	-1.0	-1.0
CETP	0.0	-1.0	2.0	2.0	unstable_segmentation
CFAP126	1.0	1.0	1.0	0.0	1.0
CFAP20	0.0	-1.0	1.0	2.0	0.0
CFAP221	-1.0	0.0	0.0	-1.0	unstable_segmentation
CFAP36	0.0	0.0	0.0	0.0	0.0
CFAP43	0.0	-1.0	-1.0	-1.0	-1.0
CFAP44	1.0	1.0	0.0	-1.0	-1.0
CFAP45	1.0	1.0	1.0	0.0	1.0
CFAP46	0.0	-1.0	unstable_segmentation	1.0	-1.0
CFAP47	-2.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
CFAP52	1.0	0.0	unstable_segmentation	1.0	-1.0
CFAP53	0.0	0.0	-1.0	1.0	0.0
CFAP54	0.0	0.0	-1.0	-1.0	-1.0
CFAP57	0.0	0.0	-1.0	0.0	1.0
CFAP58	0.0	-1.0	-1.0	-1.0	-1.0
CFAP61	2.0	1.0	0.0	-1.0	0.0
CFAP69	-1.0	1.0	-1.0	1.0	1.0
CFAP70	0.0	unstable_segmentation	-1.0	-1.0	-1.0
CFAP74	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
CFAP97	-1.0	1.0	0.0	unstable_segmentation	-1.0
CFAP99	0.0	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CFC1	-1.0	0.0	1.0	-1.0	-1.0
CFC1B	-1.0	0.0	1.0	-1.0	-1.0
CFDP1	0.0	-1.0	1.0	unstable_segmentation	0.0
CFH	1.0	1.0	0.0	unstable_segmentation	1.0
CFHR1	1.0	1.0	0.0	unstable_segmentation	1.0
CFHR2	1.0	1.0	0.0	unstable_segmentation	1.0
CFHR3	1.0	1.0	0.0	unstable_segmentation	1.0
CFHR4	1.0	1.0	0.0	unstable_segmentation	1.0
CFHR5	1.0	1.0	0.0	unstable_segmentation	1.0
CFI	-1.0	1.0	0.0	unstable_segmentation	-1.0
CFL2	1.0	0.0	0.0	0.0	-1.0
CFLAR	-1.0	0.0	0.0	-1.0	-1.0
CFTR	0.0	1.0	-1.0	unstable_segmentation	1.0
CGA	1.0	0.0	0.0	unstable_segmentation	-1.0
CGB1	1.0	0.0	1.0	unstable_segmentation	0.0
CGB2	1.0	0.0	1.0	-1.0	0.0
CGB5	1.0	0.0	1.0	unstable_segmentation	0.0
CGB7	1.0	0.0	1.0	unstable_segmentation	0.0
CGB8	1.0	0.0	1.0	unstable_segmentation	0.0
CGN	1.0	1.0	-1.0	0.0	1.0
CGNL1	2.0	-1.0	-1.0	0.0	0.0
CGREF1	-1.0	0.0	0.0	-1.0	0.0
CGRRF1	1.0	0.0	0.0	unstable_segmentation	-1.0
CH25H	0.0	-1.0	-1.0	-1.0	-1.0
CHAC1	1.0	-1.0	-1.0	-1.0	1.0
CHAC2	0.0	0.0	0.0	0.0	0.0
CHADL	2.0	1.0	unstable_segmentation	1.0	-1.0
CHAF1B	1.0	0.0	-1.0	-1.0	0.0
CHAT	1.0	unstable_segmentation	-1.0	0.0	-1.0
CHCHD1	0.0	unstable_segmentation	-1.0	-1.0	-1.0
CHCHD10	2.0	1.0	0.0	unstable_segmentation	-1.0
CHCHD2	2.0	1.0	1.0	0.0	unstable_segmentation
CHCHD3	-1.0	2.0	-1.0	1.0	1.0
CHCHD5	0.0	0.0	0.0	unstable_segmentation	-1.0
CHCHD6	1.0	1.0	unstable_segmentation	unstable_segmentation	-1.0
CHCHD7	2.0	0.0	1.0	unstable_segmentation	-1.0
CHD1	1.0	-1.0	-1.0	unstable_segmentation	-1.0
CHD2	1.0	1.0	unstable_segmentation	1.0	0.0
CHD3	1.0	0.0	0.0	1.0	-1.0
CHD4	0.0	0.0	1.0	1.0	0.0
CHD5	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	1.0
CHD6	1.0	1.0	1.0	0.0	0.0
CHD7	2.0	0.0	1.0	unstable_segmentation	-1.0
CHD8	1.0	0.0	unstable_segmentation	1.0	0.0
CHD9	0.0	-1.0	2.0	unstable_segmentation	0.0
CHDH	-1.0	1.0	0.0	0.0	-1.0
CHEK1	-1.0	0.0	1.0	-1.0	unstable_segmentation
CHEK2	2.0	1.0	-1.0	unstable_segmentation	-1.0
CHFR	1.0	unstable_segmentation	-1.0	-1.0	-1.0
CHGB	1.0	1.0	1.0	-1.0	0.0
CHI3L2	0.0	-1.0	1.0	-1.0	1.0
CHIA	0.0	-1.0	1.0	-1.0	1.0
CHID1	0.0	unstable_segmentation	-1.0	unstable_segmentation	0.0
CHKB	2.0	1.0	unstable_segmentation	1.0	-1.0
CHM	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
CHML	1.0	1.0	unstable_segmentation	0.0	1.0
CHMP1A	0.0	-1.0	1.0	unstable_segmentation	unstable_segmentation
CHMP1B	1.0	0.0	0.0	unstable_segmentation	0.0
CHMP2A	1.0	unstable_segmentation	2.0	unstable_segmentation	unstable_segmentation
CHMP2B	1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
CHMP4A	1.0	0.0	1.0	1.0	0.0
CHMP4B	2.0	1.0	1.0	unstable_segmentation	0.0
CHMP5	0.0	1.0	0.0	unstable_segmentation	0.0
CHMP6	2.0	0.0	unstable_segmentation	unstable_segmentation	0.0
CHMP7	-1.0	0.0	-1.0	-1.0	-1.0
CHN1	-1.0	0.0	0.0	0.0	0.0
CHN2	0.0	1.0	1.0	0.0	1.0
CHORDC1	-1.0	0.0	0.0	unstable_segmentation	0.0
CHP1	1.0	-1.0	-1.0	-1.0	1.0
CHP2	1.0	0.0	0.0	unstable_segmentation	0.0
CHPF	-1.0	0.0	-1.0	-1.0	-1.0
CHPF2	-1.0	-1.0	unstable_segmentation	unstable_segmentation	1.0
CHPT1	0.0	0.0	-1.0	-1.0	-1.0
CHRAC1	2.0	0.0	2.0	unstable_segmentation	-1.0
CHRD	1.0	1.0	unstable_segmentation	0.0	-1.0
CHRDL1	-1.0	unstable_segmentation	unstable_segmentation	unstable_segmentation	unstable_segmentation
CHRDL2	1.0	0.0	0.0	-1.0	0.0
CHRFAM7A	1.0	-1.0	unstable_segmentation	unstable_segmentation	1.0
CHRM3	1.0	unstable_segmentation	1.0	0.0	1.0
CHRM4	1.0	unstable_segmentation	0.0	-1.0	0.0
CHRM5	1.0	-1.0	-1.0	-1.0	1.0
CHRNA1	-1.0	0.0	0.0	0.0	0.0
CHRNA10	0.0	0.0	-1.0	-1.0	0.0
CHRNA3	1.0	-1.0	-1.0	unstable_segmentation	0.0
CHRNA5	1.0	-1.0	-1.0	unstable_segmentation	0.0
CHRNA7	1.0	-1.0	unstable_segmentation	-1.0	1.0
CHRNA9	0.0	-1.0	-1.0	0.0	-1.0
CHRNB1	1.0	0.0	0.0	1.0	-1.0
CHRNB2	1.0	1.0	0.0	0.0	1.0
CHRNB4	1.0	-1.0	-1.0	unstable_segmentation	0.0
CHRND	-1.0	0.0	-1.0	0.0	-1.0
CHRNE	1.0	0.0	0.0	1.0	-1.0
CHRNG	-1.0	0.0	-1.0	0.0	-1.0
CHST10	0.0	0.0	0.0	1.0	-1.0
CHST11	0.0	0.0	-1.0	-1.0	-1.0
CHST12	0.0	1.0	1.0	unstable_segmentation	1.0
CHST13	1.0	1.0	unstable_segmentation	unstable_segmentation	-1.0
CHST14	1.0	-1.0	-1.0	-1.0	1.0
CHST15	0.0	-1.0	1.0	1.0	unstable_segmentation
CHST2	1.0	1.0	0.0	unstable_segmentation	-1.0
CHST3	0.0	unstable_segmentation	-1.0	-1.0	-1.0
CHST4	0.0	unstable_segmentation	1.0	2.0	0.0
CHST5	0.0	-1.0	1.0	unstable_segmentation	0.0
CHST6	0.0	-1.0	1.0	unstable_segmentation	0.0
CHST8	1.0	0.0	1.0	0.0	0.0
CHST9	0.0	0.0	0.0	1.0	0.0
CHSY1	1.0	1.0	unstable_segmentation	1.0	0.0
CHSY3	1.0	-1.0	1.0	-1.0	-1.0
CHTF18	1.0	0.0	0.0	0.0	unstable_segmentation
CHTF8	0.0	-1.0	1.0	2.0	0.0
CHTOP	1.0	unstable_segmentation	unstable_segmentation	0.0	1.0
CHUK	0.0	-1.0	-1.0	-1.0	-1.0
CHURC1	1.0	0.0	0.0	unstable_segmentation	-1.0
CHURC1-FNTB	1.0	0.0	0.0	unstable_segmentation	-1.0
CIAPIN1	0.0	-1.0	unstable_segmentation	2.0	unstable_segmentation
CIB1	1.0	1.0	unstable_segmentation	unstable_segmentation	0.0
CIB2	1.0	-1.0	-1.0	unstable_segmentation	0.0
CIB4	-1.0	0.0	0.0	-1.0	0.0
CIC	1.0	0.0	1.0	-1.0	0.0
CIDEA	1.0	0.0	0.0	unstable_segmentation	0.0
CIDEB	1.0	0.0	1.0	1.0	0.0
CIDEC	2.0	-1.0	unstable_segmentation	unstable_segmentation	-1.0
CIITA	1.0	0.0	0.0	unstable_segmentation	unstable_segmentation
CILP	1.0	-1.0	-1.0	0.0	0.0
CILP2	1.0	0.0	1.0	0.0	0.0
CIPC	1.0	unstable_segmentation	0.0	unstable_segmentation	-1.0
CIR1	-1.0	0.0	0.0	0.0	0.0
CISD1	1.0	-1.0	-1.0	unstable_segmentation	-1.0
CISD2	-1.0	1.0	0.0	unstable_segmentation	-1.0
CISD3	-2.0	0.0	unstable_segmentation	-1.0	0.0
CISH	-1.0	1.0	0.0	0.0	-1.0
CIT	0.0	0.0	-1.0	-1.0	-1.0
CITED2	1.0	0.0	0.0	0.0	-1.0
CITED4	0.0	0.0	-1.0	unstable_segmentation	1.0
CIZ1	0.0	1.0	1.0	0.0	0.0
CKAP2	-1.0	0.0	unstable_segmentation	-1.0	0.0
CKAP2L	0.0	0.0	0.0	unstable_segmentation	-1.0
CKAP4	0.0	0.0	-1.0	-1.0	-1.0
CKAP5	1.0	unstable_segmentation	0.0	-1.0	0.0
CKLF	0.0	-1.0	1.0	2.0	0.0
CKLF-CMTM1	0.0	-1.0	1.0	2.0	0.0
CKM	1.0	0.0	1.0	-1.0	0.0
CKMT1A	1.0	-1.0	-1.0	-1.0	unstable_segmentation
CKMT1B	1.0	-1.0	-1.0	-1.0	unstable_segmentation
CKMT2	1.0	-1.0	-1.0	-1.0	-1.0
CKS1B	1.0	1.0	0.0	0.0	1.0
CKS2	0.0	1.0	1.0	1.0	0.0
CLASP1	-1.0	0.0	0.0	-1.0	unstable_segmentation
CLASRP	1.0	0.0	1.0	-1.0	0.0
CLC	1.0	0.0	1.0	-1.0	0.0
CLCA1	0.0	0.0	1.0	unstable_segmentation	1.0
CLCA2	0.0	0.0	1.0	unstable_segmentation	1.0
CLCA4	0.0	0.0	1.0	unstable_segmentation	1.0
CLCC1	0.0	-1.0	1.0	-1.0	1.0
CLCN1	0.0	2.0	unstable_segmentation	unstable_segmentation	1.0
